"STATISTIC","STATISTIC Label","TLIST(Q1)","Quarter","C03349V04063","Eircode Output","UNIT","VALUE"
"NDQ07","New Dwelling Completion","20171","2017Q1","E53","E53: Roscrea","Number","2"
"NDQ07","New Dwelling Completion","20171","2017Q1","E91","E91: Clonmel","Number","7"
"NDQ07","New Dwelling Completion","20171","2017Q1","F12","F12: Claremorris","Number","7"
"NDQ07","New Dwelling Completion","20171","2017Q1","F23","F23: Castlebar","Number","4"
"NDQ07","New Dwelling Completion","20171","2017Q1","F26","F26: Ballina","Number","15"
"NDQ07","New Dwelling Completion","20171","2017Q1","F28","F28: Westport","Number","10"
"NDQ07","New Dwelling Completion","20171","2017Q1","F31","F31: Ballinrobe","Number","2"
"NDQ07","New Dwelling Completion","20171","2017Q1","F35","F35: Ballyhaunis","Number","1"
"NDQ07","New Dwelling Completion","20171","2017Q1","F42","F42: Roscommon","Number","5"
"NDQ07","New Dwelling Completion","20171","2017Q1","F45","F45: Castlerea","Number","6"
"NDQ07","New Dwelling Completion","20171","2017Q1","F52","F52: Boyle","Number","3"
"NDQ07","New Dwelling Completion","20171","2017Q1","F56","F56: Ballymote","Number","0"
"NDQ07","New Dwelling Completion","20171","2017Q1","F91","F91: Sligo","Number","15"
"NDQ07","New Dwelling Completion","20171","2017Q1","F92","F92: Letterkenny","Number","28"
"NDQ07","New Dwelling Completion","20171","2017Q1","F93","F93: Lifford","Number","23"
"NDQ07","New Dwelling Completion","20171","2017Q1","F94","F94: Donegal","Number","25"
"NDQ07","New Dwelling Completion","20171","2017Q1","H12","H12: Cavan","Number","8"
"NDQ07","New Dwelling Completion","20171","2017Q1","H14","H14: Belturbet","Number","11"
"NDQ07","New Dwelling Completion","20171","2017Q1","H16","H16: Cootehill","Number","2"
"NDQ07","New Dwelling Completion","20171","2017Q1","H18","H18: Monaghan","Number","9"
"NDQ07","New Dwelling Completion","20171","2017Q1","H23","H23: Clones","Number","1"
"NDQ07","New Dwelling Completion","20171","2017Q1","H53","H53: Ballinasloe","Number","22"
"NDQ07","New Dwelling Completion","20171","2017Q1","H54","H54: Tuam","Number","15"
"NDQ07","New Dwelling Completion","20171","2017Q1","H62","H62: Loughrea","Number","16"
"NDQ07","New Dwelling Completion","20171","2017Q1","H65","H65: Athenry","Number","10"
"NDQ07","New Dwelling Completion","20171","2017Q1","H71","H71: Clifden","Number","2"
"NDQ07","New Dwelling Completion","20171","2017Q1","H91","H91: Galway","Number","86"
"NDQ07","New Dwelling Completion","20171","2017Q1","K32","K32: Balbriggan","Number","24"
"NDQ07","New Dwelling Completion","20171","2017Q1","K34","K34: Skerries","Number","18"
"NDQ07","New Dwelling Completion","20171","2017Q1","K36","K36: Malahide","Number","35"
"NDQ07","New Dwelling Completion","20171","2017Q1","K45","K45: Lusk","Number","1"
"NDQ07","New Dwelling Completion","20171","2017Q1","K56","K56: Rush","Number","17"
"NDQ07","New Dwelling Completion","20171","2017Q1","K67","K67: Swords","Number","34"
"NDQ07","New Dwelling Completion","20171","2017Q1","K78","K78: Lucan","Number","26"
"NDQ07","New Dwelling Completion","20171","2017Q1","N37","N37: Athlone","Number","8"
"NDQ07","New Dwelling Completion","20171","2017Q1","N39","N39: Longford","Number","9"
"NDQ07","New Dwelling Completion","20171","2017Q1","N41","N41: Carrick-on-Shannon","Number","13"
"NDQ07","New Dwelling Completion","20171","2017Q1","N91","N91: Mullingar","Number","18"
"NDQ07","New Dwelling Completion","20171","2017Q1","P12","P12: Macroom","Number","6"
"NDQ07","New Dwelling Completion","20171","2017Q1","P14","P14: Crookstown","Number","1"
"NDQ07","New Dwelling Completion","20171","2017Q1","P17","P17: Kinsale","Number","10"
"NDQ07","New Dwelling Completion","20171","2017Q1","P24","P24: Cobh","Number","8"
"NDQ07","New Dwelling Completion","20171","2017Q1","P25","P25: Midleton","Number","12"
"NDQ07","New Dwelling Completion","20171","2017Q1","P31","P31: Ballincollig","Number","20"
"NDQ07","New Dwelling Completion","20171","2017Q1","P32","P32: Rylane","Number","2"
"NDQ07","New Dwelling Completion","20171","2017Q1","P36","P36: Youghal","Number","5"
"NDQ07","New Dwelling Completion","20171","2017Q1","P43","P43: Carrigaline","Number","35"
"NDQ07","New Dwelling Completion","20171","2017Q1","P47","P47: Dunmanway","Number","5"
"NDQ07","New Dwelling Completion","20171","2017Q1","P51","P51: Mallow","Number","26"
"NDQ07","New Dwelling Completion","20171","2017Q1","P56","P56: Charleville","Number","4"
"NDQ07","New Dwelling Completion","20171","2017Q1","P61","P61: Fermoy","Number","18"
"NDQ07","New Dwelling Completion","20171","2017Q1","P67","P67: Mitchelstown","Number","4"
"NDQ07","New Dwelling Completion","20171","2017Q1","P72","P72: Bandon","Number","1"
"NDQ07","New Dwelling Completion","20171","2017Q1","P75","P75: Bantry","Number","8"
"NDQ07","New Dwelling Completion","20171","2017Q1","P81","P81: Skibbereen","Number","7"
"NDQ07","New Dwelling Completion","20171","2017Q1","P85","P85: Clonakilty","Number","7"
"NDQ07","New Dwelling Completion","20171","2017Q1","R14","R14: Athy","Number","11"
"NDQ07","New Dwelling Completion","20171","2017Q1","R21","R21: Mhuine Bheag","Number","1"
"NDQ07","New Dwelling Completion","20171","2017Q1","R32","R32: Portlaoise","Number","28"
"NDQ07","New Dwelling Completion","20171","2017Q1","R35","R35: Tullamore","Number","10"
"NDQ07","New Dwelling Completion","20171","2017Q1","R42","R42: Birr","Number","10"
"NDQ07","New Dwelling Completion","20171","2017Q1","R45","R45: Edenderry","Number","11"
"NDQ07","New Dwelling Completion","20171","2017Q1","R51","R51: Kildare","Number","27"
"NDQ07","New Dwelling Completion","20171","2017Q1","R56","R56: Curragh","Number","7"
"NDQ07","New Dwelling Completion","20171","2017Q1","R93","R93: Carlow","Number","12"
"NDQ07","New Dwelling Completion","20171","2017Q1","R95","R95: Kilkenny","Number","38"
"NDQ07","New Dwelling Completion","20171","2017Q1","T12","T12: Cork Southside","Number","68"
"NDQ07","New Dwelling Completion","20171","2017Q1","T23","T23: Cork Northside","Number","11"
"NDQ07","New Dwelling Completion","20171","2017Q1","T34","T34: Carrignavar","Number","6"
"NDQ07","New Dwelling Completion","20171","2017Q1","T45","T45: Glanmire","Number","22"
"NDQ07","New Dwelling Completion","20171","2017Q1","T56","T56: Watergrasshill","Number","7"
"NDQ07","New Dwelling Completion","20171","2017Q1","V14","V14: Shannon","Number","1"
"NDQ07","New Dwelling Completion","20171","2017Q1","V15","V15: Kilrush","Number","4"
"NDQ07","New Dwelling Completion","20171","2017Q1","V23","V23: Caherciveen","Number","2"
"NDQ07","New Dwelling Completion","20171","2017Q1","V31","V31: Listowel","Number","4"
"NDQ07","New Dwelling Completion","20171","2017Q1","V35","V35: Kilmallock","Number","13"
"NDQ07","New Dwelling Completion","20171","2017Q1","V42","V42: Newcastle West","Number","8"
"NDQ07","New Dwelling Completion","20171","2017Q1","V92","V92: Tralee","Number","13"
"NDQ07","New Dwelling Completion","20171","2017Q1","V93","V93: Killarney","Number","27"
"NDQ07","New Dwelling Completion","20171","2017Q1","V94","V94: Limerick","Number","69"
"NDQ07","New Dwelling Completion","20171","2017Q1","V95","V95: Ennis","Number","46"
"NDQ07","New Dwelling Completion","20171","2017Q1","W12","W12: Newbridge","Number","3"
"NDQ07","New Dwelling Completion","20171","2017Q1","W23","W23: Celbridge","Number","56"
"NDQ07","New Dwelling Completion","20171","2017Q1","W34","W34: Monasterevin","Number","13"
"NDQ07","New Dwelling Completion","20171","2017Q1","W91","W91: Naas","Number","83"
"NDQ07","New Dwelling Completion","20171","2017Q1","X35","X35: Dungarvan","Number","10"
"NDQ07","New Dwelling Completion","20171","2017Q1","X42","X42: Kilmacthomas","Number","8"
"NDQ07","New Dwelling Completion","20171","2017Q1","X91","X91: Waterford","Number","41"
"NDQ07","New Dwelling Completion","20171","2017Q1","Y14","Y14: Arklow","Number","5"
"NDQ07","New Dwelling Completion","20171","2017Q1","Y21","Y21: Enniscorthy","Number","23"
"NDQ07","New Dwelling Completion","20171","2017Q1","Y25","Y25: Gorey","Number","40"
"NDQ07","New Dwelling Completion","20171","2017Q1","Y34","Y34: New Ross","Number","6"
"NDQ07","New Dwelling Completion","20171","2017Q1","Y35","Y35: Wexford","Number","23"
"NDQ07","New Dwelling Completion","20172","2017Q2","-","All","Number","3245"
"NDQ07","New Dwelling Completion","20172","2017Q2","A41","A41: Ballyboughal","Number","4"
"NDQ07","New Dwelling Completion","20172","2017Q2","A42","A42: Garristown","Number","0"
"NDQ07","New Dwelling Completion","20172","2017Q2","A45","A45: Oldtown","Number","1"
"NDQ07","New Dwelling Completion","20172","2017Q2","A63","A63: Greystones","Number","67"
"NDQ07","New Dwelling Completion","20172","2017Q2","A67","A67: Wicklow","Number","17"
"NDQ07","New Dwelling Completion","20172","2017Q2","A75","A75: Castleblaney","Number","7"
"NDQ07","New Dwelling Completion","20172","2017Q2","A81","A81: Carrickmacross","Number","5"
"NDQ07","New Dwelling Completion","20172","2017Q2","A82","A82: Kells","Number","15"
"NDQ07","New Dwelling Completion","20172","2017Q2","A83","A83: Enfield","Number","21"
"NDQ07","New Dwelling Completion","20172","2017Q2","A84","A84: Ashbourne","Number","64"
"NDQ07","New Dwelling Completion","20172","2017Q2","A85","A85: Dunshaughlin","Number","26"
"NDQ07","New Dwelling Completion","20172","2017Q2","A86","A86: Dunboyne","Number","3"
"NDQ07","New Dwelling Completion","20172","2017Q2","A91","A91: Dundalk","Number","31"
"NDQ07","New Dwelling Completion","20172","2017Q2","A92","A92: Drogheda","Number","95"
"NDQ07","New Dwelling Completion","20172","2017Q2","A94","A94: Blackrock","Number","22"
"NDQ07","New Dwelling Completion","20172","2017Q2","A96","A96: Glenageary","Number","145"
"NDQ07","New Dwelling Completion","20172","2017Q2","A98","A98: Bray","Number","18"
"NDQ07","New Dwelling Completion","20172","2017Q2","C15","C15: Navan","Number","34"
"NDQ07","New Dwelling Completion","20172","2017Q2","D01","D01: Dublin 1","Number","0"
"NDQ07","New Dwelling Completion","20172","2017Q2","D02","D02: Dublin 2","Number","18"
"NDQ07","New Dwelling Completion","20172","2017Q2","D03","D03: Dublin 3","Number","7"
"NDQ07","New Dwelling Completion","20172","2017Q2","D04","D04: Dublin 4","Number","7"
"NDQ07","New Dwelling Completion","20172","2017Q2","D05","D05: Dublin 5","Number","26"
"NDQ07","New Dwelling Completion","20172","2017Q2","D06","D06: Dublin 6","Number","41"
"NDQ07","New Dwelling Completion","20172","2017Q2","D07","D07: Dublin 7","Number","10"
"NDQ07","New Dwelling Completion","20172","2017Q2","D08","D08: Dublin 8","Number","68"
"NDQ07","New Dwelling Completion","20172","2017Q2","D09","D09: Dublin 9","Number","1"
"NDQ07","New Dwelling Completion","20172","2017Q2","D10","D10: Dublin 10","Number","0"
"NDQ07","New Dwelling Completion","20172","2017Q2","D11","D11: Dublin 11","Number","23"
"NDQ07","New Dwelling Completion","20172","2017Q2","D12","D12: Dublin 12","Number","26"
"NDQ07","New Dwelling Completion","20172","2017Q2","D13","D13: Dublin 13","Number","86"
"NDQ07","New Dwelling Completion","20172","2017Q2","D14","D14: Dublin 14","Number","62"
"NDQ07","New Dwelling Completion","20172","2017Q2","D15","D15: Dublin 15","Number","167"
"NDQ07","New Dwelling Completion","20172","2017Q2","D16","D16: Dublin 16","Number","75"
"NDQ07","New Dwelling Completion","20172","2017Q2","D17","D17: Dublin 17","Number","10"
"NDQ07","New Dwelling Completion","20172","2017Q2","D18","D18: Dublin 18","Number","113"
"NDQ07","New Dwelling Completion","20172","2017Q2","D20","D20: Dublin 20","Number","49"
"NDQ07","New Dwelling Completion","20172","2017Q2","D22","D22: Dublin 22","Number","28"
"NDQ07","New Dwelling Completion","20172","2017Q2","D24","D24: Dublin 24","Number","85"
"NDQ07","New Dwelling Completion","20172","2017Q2","D6W","D6W: Dublin 6W","Number","15"
"NDQ07","New Dwelling Completion","20172","2017Q2","E21","E21: Cahir","Number","4"
"NDQ07","New Dwelling Completion","20172","2017Q2","E25","E25: Cashel","Number","3"
"NDQ07","New Dwelling Completion","20172","2017Q2","E32","E32: Carrick-on-Suir","Number","4"
"NDQ07","New Dwelling Completion","20172","2017Q2","E34","E34: Tipperary","Number","5"
"NDQ07","New Dwelling Completion","20172","2017Q2","E41","E41: Thurles","Number","12"
"NDQ07","New Dwelling Completion","20172","2017Q2","E45","E45: Nenagh","Number","7"
"NDQ07","New Dwelling Completion","20172","2017Q2","E53","E53: Roscrea","Number","3"
"NDQ07","New Dwelling Completion","20172","2017Q2","E91","E91: Clonmel","Number","7"
"NDQ07","New Dwelling Completion","20172","2017Q2","F12","F12: Claremorris","Number","13"
"NDQ07","New Dwelling Completion","20172","2017Q2","F23","F23: Castlebar","Number","8"
"NDQ07","New Dwelling Completion","20172","2017Q2","F26","F26: Ballina","Number","30"
"NDQ07","New Dwelling Completion","20172","2017Q2","F28","F28: Westport","Number","19"
"NDQ07","New Dwelling Completion","20172","2017Q2","F31","F31: Ballinrobe","Number","5"
"NDQ07","New Dwelling Completion","20172","2017Q2","F35","F35: Ballyhaunis","Number","0"
"NDQ07","New Dwelling Completion","20172","2017Q2","F42","F42: Roscommon","Number","10"
"NDQ07","New Dwelling Completion","20172","2017Q2","F45","F45: Castlerea","Number","4"
"NDQ07","New Dwelling Completion","20172","2017Q2","F52","F52: Boyle","Number","4"
"NDQ07","New Dwelling Completion","20172","2017Q2","F56","F56: Ballymote","Number","5"
"NDQ07","New Dwelling Completion","20172","2017Q2","F91","F91: Sligo","Number","16"
"NDQ07","New Dwelling Completion","20172","2017Q2","F92","F92: Letterkenny","Number","40"
"NDQ07","New Dwelling Completion","20172","2017Q2","F93","F93: Lifford","Number","28"
"NDQ07","New Dwelling Completion","20172","2017Q2","F94","F94: Donegal","Number","25"
"NDQ07","New Dwelling Completion","20172","2017Q2","H12","H12: Cavan","Number","12"
"NDQ07","New Dwelling Completion","20172","2017Q2","H14","H14: Belturbet","Number","8"
"NDQ07","New Dwelling Completion","20172","2017Q2","H16","H16: Cootehill","Number","8"
"NDQ07","New Dwelling Completion","20172","2017Q2","H18","H18: Monaghan","Number","21"
"NDQ07","New Dwelling Completion","20172","2017Q2","H23","H23: Clones","Number","4"
"NDQ07","New Dwelling Completion","20172","2017Q2","H53","H53: Ballinasloe","Number","12"
"NDQ07","New Dwelling Completion","20172","2017Q2","H54","H54: Tuam","Number","11"
"NDQ07","New Dwelling Completion","20172","2017Q2","H62","H62: Loughrea","Number","9"
"NDQ07","New Dwelling Completion","20172","2017Q2","H65","H65: Athenry","Number","15"
"NDQ07","New Dwelling Completion","20172","2017Q2","H71","H71: Clifden","Number","10"
"NDQ07","New Dwelling Completion","20172","2017Q2","H91","H91: Galway","Number","92"
"NDQ07","New Dwelling Completion","20172","2017Q2","K32","K32: Balbriggan","Number","20"
"NDQ07","New Dwelling Completion","20172","2017Q2","K34","K34: Skerries","Number","22"
"NDQ07","New Dwelling Completion","20172","2017Q2","K36","K36: Malahide","Number","45"
"NDQ07","New Dwelling Completion","20172","2017Q2","K45","K45: Lusk","Number","0"
"NDQ07","New Dwelling Completion","20172","2017Q2","K56","K56: Rush","Number","1"
"NDQ07","New Dwelling Completion","20172","2017Q2","K67","K67: Swords","Number","33"
"NDQ07","New Dwelling Completion","20172","2017Q2","K78","K78: Lucan","Number","50"
"NDQ07","New Dwelling Completion","20172","2017Q2","N37","N37: Athlone","Number","6"
"NDQ07","New Dwelling Completion","20172","2017Q2","N39","N39: Longford","Number","17"
"NDQ07","New Dwelling Completion","20172","2017Q2","N41","N41: Carrick-on-Shannon","Number","19"
"NDQ07","New Dwelling Completion","20172","2017Q2","N91","N91: Mullingar","Number","27"
"NDQ07","New Dwelling Completion","20172","2017Q2","P12","P12: Macroom","Number","6"
"NDQ07","New Dwelling Completion","20172","2017Q2","P14","P14: Crookstown","Number","2"
"NDQ07","New Dwelling Completion","20172","2017Q2","P17","P17: Kinsale","Number","15"
"NDQ07","New Dwelling Completion","20172","2017Q2","P24","P24: Cobh","Number","16"
"NDQ07","New Dwelling Completion","20172","2017Q2","P25","P25: Midleton","Number","14"
"NDQ07","New Dwelling Completion","20172","2017Q2","P31","P31: Ballincollig","Number","28"
"NDQ07","New Dwelling Completion","20172","2017Q2","P32","P32: Rylane","Number","4"
"NDQ07","New Dwelling Completion","20172","2017Q2","P36","P36: Youghal","Number","3"
"NDQ07","New Dwelling Completion","20172","2017Q2","P43","P43: Carrigaline","Number","49"
"NDQ07","New Dwelling Completion","20172","2017Q2","P47","P47: Dunmanway","Number","2"
"NDQ07","New Dwelling Completion","20172","2017Q2","P51","P51: Mallow","Number","25"
"NDQ07","New Dwelling Completion","20172","2017Q2","P56","P56: Charleville","Number","8"
"NDQ07","New Dwelling Completion","20172","2017Q2","P61","P61: Fermoy","Number","5"
"NDQ07","New Dwelling Completion","20172","2017Q2","P67","P67: Mitchelstown","Number","3"
"NDQ07","New Dwelling Completion","20172","2017Q2","P72","P72: Bandon","Number","23"
"NDQ07","New Dwelling Completion","20172","2017Q2","P75","P75: Bantry","Number","19"
"NDQ07","New Dwelling Completion","20172","2017Q2","P81","P81: Skibbereen","Number","11"
"NDQ07","New Dwelling Completion","20172","2017Q2","P85","P85: Clonakilty","Number","7"
"NDQ07","New Dwelling Completion","20172","2017Q2","R14","R14: Athy","Number","14"
"NDQ07","New Dwelling Completion","20172","2017Q2","R21","R21: Mhuine Bheag","Number","2"
"NDQ07","New Dwelling Completion","20172","2017Q2","R32","R32: Portlaoise","Number","26"
"NDQ07","New Dwelling Completion","20172","2017Q2","R35","R35: Tullamore","Number","15"
"NDQ07","New Dwelling Completion","20172","2017Q2","R42","R42: Birr","Number","5"
"NDQ07","New Dwelling Completion","20172","2017Q2","R45","R45: Edenderry","Number","8"
"NDQ07","New Dwelling Completion","20172","2017Q2","R51","R51: Kildare","Number","25"
"NDQ07","New Dwelling Completion","20172","2017Q2","R56","R56: Curragh","Number","9"
